week,week_start,specialty,clinic_id,providers,booked_slots,effective_capacity,demand,utilisation,avg_wait_days,no_show_rate,cancel_rate,appt_minutes
14,2025-06-09,Primary care,CLN-01,10,708.2,656.1,415.7,0.6336,3.86,0.1147,0.0782,20
15,2025-06-16,Primary care,CLN-01,10,678.1,637.1,588.1,0.9232,20.33,0.0934,0.0662,20
16,2025-06-23,Primary care,CLN-01,10,705.5,644.4,525.0,0.8147,11.44,0.1349,0.0923,20
17,2025-06-30,Primary care,CLN-01,10,715.9,651.9,552.9,0.8482,10.04,0.1375,0.0982,20
18,2025-07-07,Primary care,CLN-01,10,655.3,606.4,508.7,0.8389,10.97,0.1207,0.0725,20
19,2025-07-14,Primary care,CLN-01,10,663.1,612.1,510.3,0.8337,7.79,0.1226,0.0777,20
20,2025-07-21,Primary care,CLN-01,10,638.3,590.6,593.1,0.965,35.65,0.1272,0.0624,20
21,2025-07-28,Primary care,CLN-01,10,698.9,640.7,597.0,0.9319,12.04,0.1345,0.0813,20
22,2025-08-04,Primary care,CLN-01,10,671.8,608.1,559.2,0.9197,16.97,0.1454,0.1051,20
23,2025-08-11,Primary care,CLN-01,10,707.0,647.3,398.6,0.6158,1.91,0.131,0.0912,20
24,2025-08-18,Primary care,CLN-01,10,710.3,662.7,532.0,0.8027,8.92,0.1113,0.0602,20
25,2025-08-25,Primary care,CLN-01,10,689.9,637.0,594.9,0.9338,21.57,0.1167,0.0861,20
26,2025-09-01,Primary care,CLN-01,10,706.8,651.2,566.7,0.8703,13.98,0.1148,0.0964,20
27,2025-09-08,Primary care,CLN-01,10,714.9,664.8,599.1,0.9012,15.15,0.1105,0.0727,20
28,2025-09-15,Primary care,CLN-01,10,719.2,657.7,513.6,0.7808,9.47,0.1482,0.0671,20
29,2025-09-22,Primary care,CLN-01,10,664.7,604.2,539.4,0.8929,11.88,0.128,0.1193,20
30,2025-09-29,Primary care,CLN-01,10,710.8,651.6,494.4,0.7587,9.14,0.1287,0.0907,20
31,2025-10-06,Primary care,CLN-01,10,675.9,607.9,495.1,0.8144,13.2,0.1493,0.1191,20
32,2025-10-13,Primary care,CLN-01,10,672.6,624.6,449.5,0.7197,4.33,0.1002,0.0938,20
33,2025-10-20,Primary care,CLN-01,10,611.5,563.3,505.8,0.8979,17.4,0.112,0.1018,20
34,2025-10-27,Primary care,CLN-01,10,658.1,601.9,458.1,0.761,8.16,0.1428,0.0755,20
35,2025-11-03,Primary care,CLN-01,10,713.3,656.0,422.0,0.6433,6.16,0.1103,0.1099,20
36,2025-11-10,Primary care,CLN-01,10,693.0,634.1,490.3,0.7733,5.51,0.1353,0.0863,20
37,2025-11-17,Primary care,CLN-01,10,687.7,635.8,466.2,0.7333,6.65,0.1123,0.0891,20
38,2025-11-24,Primary care,CLN-01,10,720.2,663.4,474.9,0.7158,9.08,0.1204,0.0882,20
39,2025-12-01,Primary care,CLN-01,10,781.6,715.7,494.3,0.6906,5.22,0.118,0.1111,20
40,2025-12-08,Primary care,CLN-01,10,684.1,636.3,471.5,0.741,5.64,0.1091,0.0742,20
41,2025-12-15,Primary care,CLN-01,10,739.5,679.6,463.4,0.6819,7.44,0.1145,0.1051,20
42,2025-12-22,Primary care,CLN-01,10,674.9,611.8,393.1,0.6424,7.15,0.156,0.0833,20
43,2025-12-29,Primary care,CLN-01,10,631.6,591.4,374.6,0.6334,5.04,0.0961,0.0734,20
44,2026-01-05,Primary care,CLN-01,10,689.6,642.6,418.6,0.6514,3.21,0.1206,0.0497,20
45,2026-01-12,Primary care,CLN-01,10,651.1,590.9,407.7,0.6899,12.52,0.1384,0.1079,20
46,2026-01-19,Primary care,CLN-01,10,647.4,606.7,452.3,0.7455,7.89,0.0878,0.0833,20
47,2026-01-26,Primary care,CLN-01,10,778.9,729.3,456.5,0.626,4.56,0.1032,0.0619,20
48,2026-02-02,Primary care,CLN-01,10,722.8,663.4,413.1,0.6226,7.46,0.1275,0.0882,20
49,2026-02-09,Primary care,CLN-01,10,708.1,654.3,427.8,0.6538,4.85,0.1213,0.0765,20
50,2026-02-16,Primary care,CLN-01,10,702.1,628.0,479.9,0.7641,10.22,0.1615,0.1173,20
51,2026-02-23,Primary care,CLN-01,10,756.7,687.7,486.5,0.7074,8.51,0.16,0.0685,20
52,2026-03-02,Primary care,CLN-01,10,724.7,666.3,466.7,0.7004,6.4,0.1099,0.1112,20
53,2026-03-09,Primary care,CLN-01,10,619.8,556.3,487.5,0.8764,10.32,0.1573,0.1136,20
54,2026-03-16,Primary care,CLN-01,10,647.7,594.0,437.9,0.7372,10.61,0.1272,0.0918,20
55,2026-03-23,Primary care,CLN-01,10,714.5,653.6,465.7,0.7126,9.9,0.1325,0.0916,20
56,2026-03-30,Primary care,CLN-01,10,691.7,632.3,461.5,0.7299,17.13,0.1059,0.1362,20
57,2026-04-06,Primary care,CLN-01,10,652.4,600.6,485.7,0.8088,9.8,0.1307,0.0736,20
58,2026-04-13,Primary care,CLN-01,10,710.9,661.6,492.8,0.745,11.38,0.0954,0.0947,20
59,2026-04-20,Primary care,CLN-01,10,719.9,665.1,407.2,0.6123,6.96,0.1278,0.0666,20
60,2026-04-27,Primary care,CLN-01,10,781.6,723.2,505.3,0.6987,7.22,0.1233,0.0687,20
61,2026-05-04,Primary care,CLN-01,10,663.0,609.5,473.8,0.7775,9.69,0.1448,0.0558,20
62,2026-05-11,Primary care,CLN-01,10,665.4,623.3,597.2,0.9581,27.58,0.0848,0.0892,20
63,2026-05-18,Primary care,CLN-01,10,740.9,683.6,518.7,0.7588,8.24,0.1122,0.0963,20
64,2026-05-25,Primary care,CLN-01,10,781.6,724.3,503.6,0.6952,5.63,0.1069,0.0901,20
65,2026-06-01,Primary care,CLN-01,10,702.6,662.4,597.7,0.9024,18.01,0.0889,0.0613,20
66,2026-06-08,Primary care,CLN-01,10,707.7,658.5,529.8,0.8046,8.89,0.1054,0.0792,20
67,2026-06-15,Primary care,CLN-01,10,663.9,609.9,616.8,0.965,32.81,0.1315,0.0791,20
68,2026-06-22,Primary care,CLN-01,10,682.9,625.7,523.3,0.8363,10.58,0.1359,0.0807,20
69,2026-06-29,Primary care,CLN-01,10,657.6,606.2,545.8,0.9004,15.55,0.1199,0.0865,20
70,2026-07-06,Primary care,CLN-01,10,682.8,622.8,712.5,0.965,59.49,0.1249,0.1134,20
71,2026-07-13,Primary care,CLN-01,10,691.9,633.2,582.8,0.9204,23.12,0.1372,0.0826,20
72,2026-07-20,Primary care,CLN-01,10,668.9,619.6,600.3,0.965,41.83,0.1002,0.1021,20
73,2026-07-27,Primary care,CLN-01,10,718.6,665.5,514.3,0.7728,13.49,0.1022,0.0997,20
74,2026-08-03,Primary care,CLN-01,10,691.0,635.2,565.1,0.8897,16.74,0.1274,0.084,20
75,2026-08-10,Primary care,CLN-01,10,651.2,596.1,558.0,0.9361,21.89,0.1336,0.0871,20
76,2026-08-17,Primary care,CLN-01,10,791.0,728.7,484.6,0.6651,8.73,0.1466,0.0457,20
77,2026-08-24,Primary care,CLN-01,10,715.9,663.9,683.7,0.965,37.26,0.103,0.094,20
0,2025-03-03,Primary care,CLN-02,4,298.4,280.5,129.6,0.462,5.92,0.0939,0.0634,20
1,2025-03-10,Primary care,CLN-02,4,300.5,274.3,130.4,0.4754,4.63,0.1355,0.0937,20
2,2025-03-17,Primary care,CLN-02,4,272.9,248.1,126.4,0.5094,4.23,0.1386,0.1025,20
3,2025-03-24,Primary care,CLN-02,4,283.6,263.8,141.4,0.5361,2.38,0.1081,0.0759,20
4,2025-03-31,Primary care,CLN-02,4,275.3,251.4,146.4,0.5822,5.6,0.1298,0.1017,20
5,2025-04-07,Primary care,CLN-02,4,270.8,250.7,136.7,0.5452,4.84,0.1212,0.07,20
6,2025-04-14,Primary care,CLN-02,4,310.0,287.0,149.4,0.5205,1.0,0.1194,0.0736,20
7,2025-04-21,Primary care,CLN-02,4,302.7,279.5,146.6,0.5245,6.58,0.1088,0.0985,20
8,2025-04-28,Primary care,CLN-02,4,277.9,257.9,125.6,0.4871,7.16,0.1024,0.0932,20
9,2025-05-05,Primary care,CLN-02,4,293.2,273.0,153.8,0.5634,5.18,0.0987,0.0879,20
10,2025-05-12,Primary care,CLN-02,4,283.4,265.3,185.8,0.7003,2.04,0.0851,0.0913,20
11,2025-05-19,Primary care,CLN-02,4,279.2,254.7,159.5,0.6262,2.54,0.1335,0.0983,20
12,2025-05-26,Primary care,CLN-02,4,269.4,250.7,160.8,0.6413,7.96,0.1116,0.0689,20
13,2025-06-02,Primary care,CLN-02,4,291.9,271.1,137.3,0.5064,3.83,0.1046,0.0864,20
14,2025-06-09,Primary care,CLN-02,4,273.1,253.2,168.8,0.6666,6.86,0.1007,0.0987,20
15,2025-06-16,Primary care,CLN-02,4,292.0,268.1,164.0,0.6118,2.34,0.1129,0.1098,20
16,2025-06-23,Primary care,CLN-02,4,283.0,259.7,188.4,0.7254,3.92,0.1233,0.0964,20
17,2025-06-30,Primary care,CLN-02,4,297.8,271.3,185.5,0.6835,6.16,0.1256,0.1158,20
18,2025-07-07,Primary care,CLN-02,4,273.9,257.3,166.7,0.6476,8.3,0.0914,0.069,20
19,2025-07-14,Primary care,CLN-02,4,297.6,275.8,163.9,0.5941,4.77,0.1231,0.0635,20
20,2025-07-21,Primary care,CLN-02,4,285.4,264.9,160.3,0.6051,5.93,0.1076,0.0827,20
21,2025-07-28,Primary care,CLN-02,4,277.7,257.2,189.1,0.7351,3.14,0.1004,0.1014,20
22,2025-08-04,Primary care,CLN-02,4,267.2,246.3,166.9,0.6776,5.42,0.1293,0.0713,20
23,2025-08-11,Primary care,CLN-02,4,256.3,240.1,173.5,0.7227,4.51,0.0921,0.0781,20
24,2025-08-18,Primary care,CLN-02,4,287.8,264.3,182.4,0.6902,5.36,0.1311,0.081,20
25,2025-08-25,Primary care,CLN-02,4,287.2,265.4,180.0,0.6783,6.03,0.1183,0.0812,20
26,2025-09-01,Primary care,CLN-02,4,274.2,252.5,138.1,0.5468,6.8,0.1306,0.0731,20
27,2025-09-08,Primary care,CLN-02,4,265.1,243.1,173.0,0.7117,5.07,0.1206,0.1017,20
28,2025-09-15,Primary care,CLN-02,4,269.3,248.1,146.5,0.5904,6.26,0.1169,0.0933,20
29,2025-09-22,Primary care,CLN-02,4,301.1,277.3,145.3,0.5241,6.08,0.1228,0.0852,20
30,2025-09-29,Primary care,CLN-02,4,304.4,281.7,163.0,0.5784,5.53,0.1168,0.0785,20
31,2025-10-06,Primary care,CLN-02,4,286.5,266.4,175.6,0.6591,4.51,0.1143,0.0679,20
32,2025-10-13,Primary care,CLN-02,4,265.9,245.5,169.2,0.6889,5.31,0.1207,0.0793,20
33,2025-10-20,Primary care,CLN-02,4,281.4,255.9,165.7,0.6475,7.33,0.1477,0.0858,20
34,2025-10-27,Primary care,CLN-02,4,268.3,247.2,193.8,0.784,9.65,0.1347,0.0654,20
35,2025-11-03,Primary care,CLN-02,4,288.4,262.5,159.0,0.6055,5.11,0.1376,0.0991,20
36,2025-11-10,Primary care,CLN-02,4,284.6,267.3,147.5,0.5518,1.56,0.0926,0.0685,20
37,2025-11-17,Primary care,CLN-02,4,270.9,247.4,133.1,0.5382,3.72,0.1336,0.0955,20
38,2025-11-24,Primary care,CLN-02,4,271.7,250.1,153.6,0.6144,4.71,0.1286,0.0784,20
39,2025-12-01,Primary care,CLN-02,4,296.1,269.7,169.3,0.6276,3.0,0.1515,0.075,20
40,2025-12-08,Primary care,CLN-02,4,263.6,237.1,128.8,0.5434,2.62,0.1493,0.1198,20
41,2025-12-15,Primary care,CLN-02,4,299.7,271.5,128.7,0.474,5.4,0.1465,0.1001,20
42,2025-12-22,Primary care,CLN-02,4,279.2,259.5,171.0,0.6592,4.31,0.1023,0.0882,20
43,2025-12-29,Primary care,CLN-02,4,285.0,261.4,137.7,0.527,2.01,0.1264,0.0927,20
44,2026-01-05,Primary care,CLN-02,4,311.7,282.8,140.8,0.4978,6.19,0.1477,0.0948,20
45,2026-01-12,Primary care,CLN-02,4,269.7,256.3,157.7,0.6152,4.25,0.0711,0.0636,20
46,2026-01-19,Primary care,CLN-02,4,249.9,235.9,134.1,0.5684,4.64,0.0742,0.0811,20
47,2026-01-26,Primary care,CLN-02,4,281.1,262.9,145.6,0.5539,2.86,0.0868,0.0921,20
48,2026-02-02,Primary care,CLN-02,4,272.9,250.6,136.3,0.5438,4.61,0.1209,0.0973,20
49,2026-02-09,Primary care,CLN-02,4,288.1,267.9,123.1,0.4594,5.51,0.1048,0.0818,20
50,2026-02-16,Primary care,CLN-02,4,258.5,239.0,163.1,0.6823,2.3,0.1102,0.0919,20
51,2026-02-23,Primary care,CLN-02,4,263.9,242.1,138.2,0.5709,4.44,0.135,0.079,20
52,2026-03-02,Primary care,CLN-02,4,275.5,253.4,118.2,0.4663,5.28,0.1312,0.0755,20
53,2026-03-09,Primary care,CLN-02,4,299.7,277.5,153.1,0.5519,4.56,0.1068,0.0931,20
54,2026-03-16,Primary care,CLN-02,4,288.4,266.7,144.2,0.5406,2.47,0.1056,0.0982,20
55,2026-03-23,Primary care,CLN-02,4,280.1,261.6,144.6,0.5528,2.56,0.1119,0.0558,20
56,2026-03-30,Primary care,CLN-02,4,281.6,260.4,144.2,0.5536,7.05,0.1039,0.1017,20
57,2026-04-06,Primary care,CLN-02,4,264.2,243.8,156.9,0.6435,6.16,0.1263,0.0736,20
58,2026-04-13,Primary care,CLN-02,4,298.8,280.0,158.6,0.5666,3.65,0.1,0.0647,20
59,2026-04-20,Primary care,CLN-02,4,278.2,253.9,166.1,0.6544,2.91,0.1417,0.0847,20
60,2026-04-27,Primary care,CLN-02,4,311.0,286.3,155.0,0.5415,9.61,0.1367,0.0641,20
61,2026-05-04,Primary care,CLN-02,4,274.0,250.1,150.9,0.6035,2.18,0.1283,0.1058,20
62,2026-05-11,Primary care,CLN-02,4,289.8,267.0,186.3,0.6977,4.51,0.1207,0.0873,20
63,2026-05-18,Primary care,CLN-02,4,308.8,283.3,190.7,0.6732,6.35,0.1165,0.1083,20
64,2026-05-25,Primary care,CLN-02,4,283.5,260.4,165.3,0.6349,6.02,0.1262,0.0889,20
65,2026-06-01,Primary care,CLN-02,4,289.1,266.1,173.0,0.6504,1.24,0.1206,0.0913,20
66,2026-06-08,Primary care,CLN-02,4,303.2,278.8,185.7,0.6659,3.83,0.1284,0.0811,20
67,2026-06-15,Primary care,CLN-02,4,276.6,253.5,202.9,0.8004,6.4,0.1265,0.0942,20
68,2026-06-22,Primary care,CLN-02,4,260.8,242.3,198.8,0.8204,8.49,0.0962,0.0994,20
69,2026-06-29,Primary care,CLN-02,4,299.5,281.2,178.8,0.6359,4.04,0.0682,0.1088,20
70,2026-07-06,Primary care,CLN-02,4,273.3,253.1,202.5,0.7999,5.63,0.1134,0.0817,20
71,2026-07-13,Primary care,CLN-02,4,284.5,262.1,170.4,0.6504,6.37,0.1301,0.0727,20
72,2026-07-20,Primary care,CLN-02,4,259.9,240.9,177.1,0.7352,4.04,0.1056,0.0908,20
73,2026-07-27,Primary care,CLN-02,4,289.2,264.9,195.1,0.7363,7.09,0.1325,0.0864,20
74,2026-08-03,Primary care,CLN-02,4,283.8,265.6,186.1,0.7008,6.67,0.0953,0.0763,20
75,2026-08-10,Primary care,CLN-02,4,268.2,247.0,209.5,0.848,7.92,0.127,0.0774,20
76,2026-08-17,Primary care,CLN-02,4,300.7,276.0,229.1,0.8299,6.06,0.1299,0.0836,20
77,2026-08-24,Primary care,CLN-02,4,272.9,254.8,188.1,0.7381,7.0,0.1095,0.0611,20
0,2025-03-03,Primary care,CLN-03,4,278.9,256.3,129.5,0.5052,1.63,0.1467,0.0527,20
1,2025-03-10,Primary care,CLN-03,4,294.0,270.5,129.6,0.4792,2.27,0.1101,0.1088,20
2,2025-03-17,Primary care,CLN-03,4,259.7,236.1,132.7,0.562,1.0,0.1452,0.0913,20
3,2025-03-24,Primary care,CLN-03,4,299.9,278.5,136.7,0.491,1.61,0.1197,0.0624,20
4,2025-03-31,Primary care,CLN-03,4,274.7,252.6,147.1,0.5824,4.31,0.1143,0.1037,20
5,2025-04-07,Primary care,CLN-03,4,278.6,257.0,140.6,0.5472,3.13,0.1312,0.0655,20
6,2025-04-14,Primary care,CLN-03,4,297.4,277.4,145.8,0.5257,3.13,0.092,0.093,20
7,2025-04-21,Primary care,CLN-03,4,267.0,241.4,139.3,0.5769,4.27,0.1479,0.1044,20
8,2025-04-28,Primary care,CLN-03,4,272.6,251.1,140.8,0.5607,2.11,0.1195,0.0889,20
9,2025-05-05,Primary care,CLN-03,4,289.5,269.5,144.6,0.5365,1.35,0.1081,0.0723,20
10,2025-05-12,Primary care,CLN-03,4,270.8,250.4,146.6,0.5857,4.53,0.1242,0.0701,20
11,2025-05-19,Primary care,CLN-03,4,252.9,230.9,153.2,0.6635,3.35,0.1447,0.0779,20
12,2025-05-26,Primary care,CLN-03,4,290.3,268.8,161.7,0.6018,4.78,0.1228,0.0677,20
13,2025-06-02,Primary care,CLN-03,4,295.0,272.9,147.4,0.5401,4.44,0.1033,0.1016,20
14,2025-06-09,Primary care,CLN-03,4,275.5,254.2,176.4,0.6939,3.41,0.1208,0.0812,20
15,2025-06-16,Primary care,CLN-03,4,279.6,259.3,167.8,0.6468,2.76,0.1184,0.0685,20
16,2025-06-23,Primary care,CLN-03,4,263.9,245.6,178.5,0.727,2.73,0.1009,0.0856,20
17,2025-06-30,Primary care,CLN-03,4,280.6,255.2,159.5,0.625,3.01,0.1396,0.0987,20
18,2025-07-07,Primary care,CLN-03,4,296.7,271.8,168.6,0.6206,2.88,0.124,0.1005,20
19,2025-07-14,Primary care,CLN-03,4,281.0,256.2,199.5,0.7786,5.47,0.1271,0.1112,20
20,2025-07-21,Primary care,CLN-03,4,257.1,237.5,184.4,0.7765,6.91,0.1188,0.0818,20
21,2025-07-28,Primary care,CLN-03,4,281.2,257.9,165.6,0.642,6.16,0.1225,0.0987,20
22,2025-08-04,Primary care,CLN-03,4,276.9,255.4,156.4,0.6125,1.5,0.1145,0.094,20
23,2025-08-11,Primary care,CLN-03,4,287.5,265.5,206.3,0.7772,3.08,0.1188,0.0831,20
24,2025-08-18,Primary care,CLN-03,4,270.6,247.8,165.3,0.667,8.22,0.1286,0.0951,20
25,2025-08-25,Primary care,CLN-03,4,277.3,247.1,176.7,0.7151,3.46,0.1753,0.1068,20
26,2025-09-01,Primary care,CLN-03,4,294.6,269.5,171.9,0.6378,3.75,0.1399,0.079,20
27,2025-09-08,Primary care,CLN-03,4,257.4,236.9,149.8,0.6321,5.35,0.1295,0.0756,20
28,2025-09-15,Primary care,CLN-03,4,286.5,263.3,170.3,0.647,2.78,0.1227,0.0928,20
29,2025-09-22,Primary care,CLN-03,4,261.9,240.5,160.9,0.6692,5.17,0.1406,0.0663,20
30,2025-09-29,Primary care,CLN-03,4,274.6,255.4,164.6,0.6444,1.0,0.1,0.089,20
31,2025-10-06,Primary care,CLN-03,4,271.5,248.9,165.4,0.6645,2.33,0.1294,0.0886,20
32,2025-10-13,Primary care,CLN-03,4,293.6,272.8,151.3,0.5548,2.47,0.1062,0.0824,20
33,2025-10-20,Primary care,CLN-03,4,280.6,256.7,146.6,0.5713,1.7,0.1309,0.0939,20
34,2025-10-27,Primary care,CLN-03,4,286.5,263.4,135.1,0.5126,4.2,0.1162,0.1006,20
35,2025-11-03,Primary care,CLN-03,4,291.7,268.7,149.2,0.5551,8.12,0.1322,0.0681,20
36,2025-11-10,Primary care,CLN-03,4,280.9,258.3,116.0,0.449,1.3,0.1134,0.1058,20
37,2025-11-17,Primary care,CLN-03,4,249.5,228.0,129.3,0.5674,1.84,0.146,0.0739,20
38,2025-11-24,Primary care,CLN-03,4,270.5,251.7,156.8,0.6232,3.88,0.1098,0.0728,20
39,2025-12-01,Primary care,CLN-03,4,272.9,247.1,145.6,0.5893,1.74,0.1394,0.1126,20
40,2025-12-08,Primary care,CLN-03,4,302.6,275.8,129.3,0.4689,1.0,0.1449,0.0832,20
41,2025-12-15,Primary care,CLN-03,4,254.6,237.8,153.5,0.6455,3.04,0.0961,0.0805,20
42,2025-12-22,Primary care,CLN-03,4,285.4,263.0,134.2,0.5102,1.93,0.1141,0.0965,20
43,2025-12-29,Primary care,CLN-03,4,300.6,275.7,118.3,0.4293,2.47,0.1399,0.0718,20
44,2026-01-05,Primary care,CLN-03,4,262.0,242.0,136.2,0.5626,1.88,0.1103,0.0951,20
45,2026-01-12,Primary care,CLN-03,4,260.8,239.2,138.9,0.5807,1.75,0.136,0.077,20
46,2026-01-19,Primary care,CLN-03,4,276.1,254.0,145.8,0.5738,1.0,0.1229,0.0877,20
47,2026-01-26,Primary care,CLN-03,4,276.3,253.6,127.9,0.5042,3.25,0.127,0.089,20
48,2026-02-02,Primary care,CLN-03,4,280.3,262.8,143.2,0.545,3.84,0.0894,0.0793,20
49,2026-02-09,Primary care,CLN-03,4,282.4,256.7,150.8,0.5875,1.0,0.1504,0.083,20
50,2026-02-16,Primary care,CLN-03,4,292.6,268.1,128.5,0.4794,3.51,0.1305,0.0887,20
51,2026-02-23,Primary care,CLN-03,4,261.2,241.3,122.6,0.5082,2.19,0.1264,0.0692,20
52,2026-03-02,Primary care,CLN-03,4,272.5,245.5,150.7,0.614,6.11,0.1481,0.1157,20
53,2026-03-09,Primary care,CLN-03,4,289.2,267.0,153.4,0.5745,1.9,0.1211,0.0787,20
54,2026-03-16,Primary care,CLN-03,4,268.9,251.1,141.5,0.5636,2.53,0.1,0.0756,20
55,2026-03-23,Primary care,CLN-03,4,297.9,274.5,138.4,0.5042,5.32,0.13,0.0712,20
56,2026-03-30,Primary care,CLN-03,4,291.7,268.7,130.9,0.487,1.0,0.1037,0.1145,20
57,2026-04-06,Primary care,CLN-03,4,284.4,265.0,138.6,0.5228,1.0,0.097,0.0869,20
58,2026-04-13,Primary care,CLN-03,4,256.2,240.4,130.7,0.5436,5.67,0.0824,0.0874,20
59,2026-04-20,Primary care,CLN-03,4,275.5,253.9,178.1,0.7013,3.11,0.1213,0.0848,20
60,2026-04-27,Primary care,CLN-03,4,293.3,267.8,160.7,0.6,4.24,0.1491,0.0709,20
61,2026-05-04,Primary care,CLN-03,4,293.2,268.7,167.8,0.6245,4.5,0.1292,0.0905,20
62,2026-05-11,Primary care,CLN-03,4,264.7,244.2,141.3,0.5786,1.63,0.1108,0.0989,20
63,2026-05-18,Primary care,CLN-03,4,276.0,254.4,152.0,0.5973,3.97,0.1185,0.0893,20
64,2026-05-25,Primary care,CLN-03,4,305.3,281.5,168.5,0.5984,1.48,0.101,0.1163,20
65,2026-06-01,Primary care,CLN-03,4,269.5,248.3,164.0,0.6605,3.73,0.1296,0.0731,20
66,2026-06-08,Primary care,CLN-03,4,300.8,272.7,170.5,0.6252,1.0,0.155,0.0839,20
67,2026-06-15,Primary care,CLN-03,4,288.1,262.2,183.2,0.6987,1.86,0.1474,0.085,20
68,2026-06-22,Primary care,CLN-03,4,296.9,278.0,172.1,0.6188,5.75,0.0898,0.0822,20
69,2026-06-29,Primary care,CLN-03,4,272.7,252.4,174.8,0.6924,3.28,0.1121,0.0855,20
70,2026-07-06,Primary care,CLN-03,4,283.3,255.7,188.5,0.7374,6.99,0.1616,0.0889,20
71,2026-07-13,Primary care,CLN-03,4,280.1,261.5,201.3,0.7697,3.33,0.1188,0.0462,20
72,2026-07-20,Primary care,CLN-03,4,255.6,235.7,174.5,0.7404,4.72,0.1107,0.1007,20
73,2026-07-27,Primary care,CLN-03,4,281.3,259.0,213.8,0.8255,5.09,0.1194,0.0915,20
74,2026-08-03,Primary care,CLN-03,4,258.8,237.1,166.6,0.7026,4.42,0.1211,0.1053,20
75,2026-08-10,Primary care,CLN-03,4,296.2,272.2,175.8,0.6459,4.31,0.1244,0.0894,20
76,2026-08-17,Primary care,CLN-03,4,275.6,254.8,168.7,0.6621,4.24,0.1152,0.0843,20
77,2026-08-24,Primary care,CLN-03,4,305.1,286.5,164.7,0.5748,4.54,0.1021,0.0541,20
0,2025-03-03,Primary care,CLN-04,4,317.7,292.4,149.0,0.5096,5.89,0.1249,0.0833,20
1,2025-03-10,Primary care,CLN-04,4,281.9,260.3,128.8,0.4947,6.58,0.1236,0.0752,20
2,2025-03-17,Primary care,CLN-04,4,264.4,239.9,147.5,0.6149,7.3,0.1465,0.0955,20
3,2025-03-24,Primary care,CLN-04,4,295.2,272.4,148.5,0.545,1.84,0.1144,0.0922,20
4,2025-03-31,Primary care,CLN-04,4,294.3,267.4,156.3,0.5844,5.34,0.1507,0.0844,20
5,2025-04-07,Primary care,CLN-04,4,279.6,257.6,131.8,0.5114,5.15,0.1207,0.0869,20
6,2025-04-14,Primary care,CLN-04,4,279.5,259.0,165.1,0.6375,7.11,0.1211,0.0674,20
7,2025-04-21,Primary care,CLN-04,4,264.3,247.4,157.9,0.6382,6.96,0.0879,0.087,20
8,2025-04-28,Primary care,CLN-04,4,270.5,248.5,179.2,0.7211,6.73,0.1207,0.097,20
9,2025-05-05,Primary care,CLN-04,4,305.3,281.3,158.7,0.5643,8.77,0.109,0.1061,20
10,2025-05-12,Primary care,CLN-04,4,287.0,267.1,168.1,0.6293,3.09,0.1157,0.062,20
11,2025-05-19,Primary care,CLN-04,4,282.7,262.2,176.7,0.6738,8.64,0.1028,0.0928,20
12,2025-05-26,Primary care,CLN-04,4,281.3,257.4,153.2,0.5954,5.57,0.14,0.0793,20
13,2025-06-02,Primary care,CLN-04,4,270.8,249.3,167.3,0.6711,8.56,0.1271,0.0793,20
14,2025-06-09,Primary care,CLN-04,4,281.4,255.5,185.1,0.7245,5.87,0.1386,0.1065,20
15,2025-06-16,Primary care,CLN-04,4,292.1,266.2,176.1,0.6615,11.42,0.14,0.0916,20
16,2025-06-23,Primary care,CLN-04,4,269.5,248.1,186.0,0.7497,9.05,0.1273,0.0788,20
17,2025-06-30,Primary care,CLN-04,4,288.4,268.9,183.9,0.6841,8.16,0.1005,0.0809,20
18,2025-07-07,Primary care,CLN-04,4,273.4,249.6,186.4,0.7469,12.45,0.1416,0.0838,20
19,2025-07-14,Primary care,CLN-04,4,292.4,269.7,207.9,0.7708,6.61,0.1312,0.0672,20
20,2025-07-21,Primary care,CLN-04,4,274.4,249.9,170.8,0.6835,8.43,0.1318,0.1065,20
21,2025-07-28,Primary care,CLN-04,4,283.5,259.2,215.9,0.8329,8.65,0.1296,0.0978,20
22,2025-08-04,Primary care,CLN-04,4,302.3,279.7,171.5,0.6132,3.61,0.1412,0.0407,20
23,2025-08-11,Primary care,CLN-04,4,299.2,272.8,212.4,0.7784,8.96,0.1347,0.0986,20
24,2025-08-18,Primary care,CLN-04,4,265.7,246.6,175.2,0.7103,8.21,0.1121,0.0757,20
25,2025-08-25,Primary care,CLN-04,4,282.2,261.6,172.5,0.6596,12.34,0.1062,0.0907,20
26,2025-09-01,Primary care,CLN-04,4,310.3,290.6,167.8,0.5776,8.35,0.0878,0.0857,20
27,2025-09-08,Primary care,CLN-04,4,299.5,273.1,183.1,0.6707,5.31,0.1495,0.0747,20
28,2025-09-15,Primary care,CLN-04,4,273.2,248.7,165.3,0.6647,4.27,0.154,0.072,20
29,2025-09-22,Primary care,CLN-04,4,279.0,259.0,183.2,0.7072,6.95,0.0995,0.0966,20
30,2025-09-29,Primary care,CLN-04,4,291.2,264.9,142.6,0.5383,7.32,0.1464,0.0863,20
31,2025-10-06,Primary care,CLN-04,4,292.7,269.2,158.6,0.589,4.69,0.1528,0.0406,20
32,2025-10-13,Primary care,CLN-04,4,278.4,255.8,126.5,0.4947,9.51,0.1171,0.1019,20
33,2025-10-20,Primary care,CLN-04,4,291.6,271.1,164.0,0.605,4.06,0.1197,0.0592,20
